date,temperature,humidite,precipitation,rayonnement_solaire,vitesse_vent,direction_vent
2024-05-01 03:00:00,23.1,43.86,0.0,0.0,4.4,214.2
2024-05-01 04:00:00,18.72,64.4,0.0,0.0,3.8,265.3
2024-05-01 05:00:00,18.0,73.73,5.57,0.0,3.7,201.2
2024-05-01 06:00:00,16.87,70.67,0.0,-0.0,1.4,7.5
2024-05-01 07:00:00,16.25,69.39,1.54,-196.26,7.1,97.1
2024-05-01 08:00:00,18.46,58.64,0.0,-379.15,3.3,105.6
2024-05-01 09:00:00,17.04,59.76,0.0,-536.2,7.0,137.6
2024-05-01 10:00:00,17.65,65.94,0.0,-656.71,4.1,107.2
2024-05-01 11:00:00,17.25,65.48,0.0,-732.47,3.2,240.4
2024-05-01 12:00:00,18.73,61.59,0.03,-758.31,2.1,169.1
2024-05-01 13:00:00,20.0,59.28,0.41,-732.47,2.4,285.8
2024-05-01 14:00:00,21.56,52.07,0.0,-656.71,11.4,247.3
2024-05-01 15:00:00,23.0,49.86,0.0,-536.2,1.2,40.3
2024-05-01 16:00:00,24.69,40.61,0.0,-379.15,11.8,359.7
2024-05-01 17:00:00,23.18,53.94,0.0,-196.26,5.7,31.9
2024-05-01 18:00:00,26.09,46.07,0.0,-0.0,4.2,125.3
2024-05-01 19:00:00,26.6,47.76,1.65,0.0,10.5,34.4
2024-05-01 20:00:00,27.16,49.69,2.12,0.0,4.5,22.4
2024-05-01 21:00:00,28.6,41.56,0.0,0.0,4.6,187.1
2024-05-01 22:00:00,26.61,36.04,0.0,0.0,8.4,222.2
2024-05-01 23:00:00,23.83,47.98,0.55,0.0,2.7,317.2
2024-05-02 00:00:00,22.78,49.34,0.0,0.0,1.5,210.2
2024-05-02 01:00:00,21.89,49.22,0.0,0.0,12.0,301.2
2024-05-02 02:00:00,22.35,54.88,0.0,0.0,7.6,66.5
2024-05-02 03:00:00,20.17,56.82,0.0,0.0,7.4,209.6
2024-05-02 04:00:00,17.68,68.96,0.42,0.0,10.5,64.1
2024-05-02 05:00:00,18.66,59.83,0.0,0.0,8.6,68.8
2024-05-02 06:00:00,16.73,69.13,0.0,-0.0,1.9,340.4
2024-05-02 07:00:00,17.4,65.64,1.37,-193.33,11.6,251.4
2024-05-02 08:00:00,15.81,73.49,0.0,-373.49,7.9,131.4
2024-05-02 09:00:00,15.33,68.33,0.0,-528.19,1.9,254.1
2024-05-02 10:00:00,18.19,59.8,0.0,-646.9,2.1,58.4
2024-05-02 11:00:00,18.62,55.95,0.0,-721.52,5.8,266.7
2024-05-02 12:00:00,19.27,59.04,0.0,-746.97,1.8,353.0
2024-05-02 13:00:00,22.75,46.88,5.14,-721.52,8.6,354.5
2024-05-02 14:00:00,20.59,46.72,0.0,-646.9,4.7,254.5
2024-05-02 15:00:00,22.44,63.25,0.0,-528.19,2.3,147.3
2024-05-02 16:00:00,24.1,56.01,0.0,-373.49,4.3,75.8
2024-05-02 17:00:00,24.57,54.82,0.0,-193.33,2.1,149.7
2024-05-02 18:00:00,25.55,45.53,0.0,-0.0,7.0,66.8
2024-05-02 19:00:00,26.42,47.17,1.35,0.0,4.7,176.4
2024-05-02 20:00:00,26.7,51.43,6.29,0.0,3.6,71.1
2024-05-02 21:00:00,26.28,52.31,3.44,0.0,8.1,247.9
2024-05-02 22:00:00,26.58,55.82,0.0,0.0,9.4,258.3
2024-05-02 23:00:00,23.74,58.55,0.0,0.0,6.6,233.7
2024-05-03 00:00:00,25.93,53.0,0.3,0.0,5.5,339.5
2024-05-03 01:00:00,22.7,55.69,0.0,0.0,7.9,205.6
2024-05-03 02:00:00,21.6,50.65,0.0,0.0,3.8,4.0
2024-05-03 03:00:00,21.07,45.05,0.0,0.0,8.3,123.0
2024-05-03 04:00:00,20.81,57.55,0.0,0.0,5.2,345.3
2024-05-03 05:00:00,17.92,63.69,0.0,0.0,10.2,82.2
2024-05-03 06:00:00,18.26,61.92,0.0,-0.0,7.0,176.1
2024-05-03 07:00:00,18.34,67.18,0.0,-190.34,6.0,304.9
2024-05-03 08:00:00,17.1,66.09,0.0,-367.71,2.2,75.1
2024-05-03 09:00:00,16.92,71.45,0.0,-520.02,3.1,200.8
2024-05-03 10:00:00,18.26,67.5,0.0,-636.89,6.4,256.7
2024-05-03 11:00:00,17.42,75.56,3.16,-710.36,8.9,211.2
2024-05-03 12:00:00,21.04,53.93,0.0,-735.42,3.3,225.8
2024-05-03 13:00:00,20.98,60.78,0.0,-710.36,3.9,64.2
2024-05-03 14:00:00,23.11,46.7,0.0,-636.89,8.6,19.0
2024-05-03 15:00:00,23.07,53.03,0.0,-520.02,5.2,86.5
2024-05-03 16:00:00,24.21,56.19,0.0,-367.71,1.9,170.6
2024-05-03 17:00:00,25.56,42.46,0.0,-190.34,7.6,34.2
2024-05-03 18:00:00,27.22,43.81,0.0,-0.0,5.0,144.3
2024-05-03 19:00:00,27.98,44.46,0.0,0.0,3.6,278.1
2024-05-03 20:00:00,28.18,45.84,0.0,0.0,3.1,80.7
2024-05-03 21:00:00,25.71,48.19,0.0,0.0,1.9,247.3
2024-05-03 22:00:00,24.68,51.49,0.0,0.0,6.0,172.4
2024-05-03 23:00:00,25.55,48.9,0.0,0.0,12.1,321.1
2024-05-04 00:00:00,23.97,53.51,0.0,0.0,6.5,66.6
2024-05-04 01:00:00,24.15,47.86,0.0,0.0,5.2,270.1
2024-05-04 02:00:00,22.3,57.18,0.06,0.0,5.5,287.0
2024-05-04 03:00:00,21.35,64.0,3.73,0.0,1.4,204.4
2024-05-04 04:00:00,19.76,67.26,0.0,0.0,3.7,131.9
2024-05-04 05:00:00,19.3,64.09,0.0,0.0,5.4,244.7
2024-05-04 06:00:00,17.32,65.54,3.87,-0.0,2.0,288.6
2024-05-04 07:00:00,16.61,70.45,0.0,-187.29,3.2,71.6
2024-05-04 08:00:00,15.88,73.97,0.79,-361.82,7.4,238.1
2024-05-04 09:00:00,16.79,69.77,0.0,-511.69,0.5,220.6
2024-05-04 10:00:00,18.99,68.29,0.0,-626.69,3.8,82.7
2024-05-04 11:00:00,19.28,61.01,0.0,-698.99,9.5,235.8
2024-05-04 12:00:00,20.0,60.7,0.0,-723.64,4.4,278.2
2024-05-04 13:00:00,19.55,68.73,0.0,-698.99,4.2,119.6
2024-05-04 14:00:00,21.9,52.37,0.0,-626.69,6.2,244.4
2024-05-04 15:00:00,23.04,50.31,0.0,-511.69,11.0,54.8
2024-05-04 16:00:00,26.34,48.81,0.0,-361.82,1.5,181.5
2024-05-04 17:00:00,25.76,42.89,2.22,-187.29,4.1,279.4
2024-05-04 18:00:00,26.45,51.34,0.0,-0.0,4.2,46.1
2024-05-04 19:00:00,28.36,39.71,0.0,0.0,4.1,132.2
2024-05-04 20:00:00,27.98,44.22,0.37,0.0,3.7,195.6
2024-05-04 21:00:00,27.02,38.57,0.0,0.0,2.3,4.2
2024-05-04 22:00:00,25.12,44.46,1.47,0.0,9.4,24.8
2024-05-04 23:00:00,26.38,46.77,0.0,0.0,5.2,285.7
2024-05-05 00:00:00,22.85,54.81,0.0,0.0,5.8,293.8
2024-05-05 01:00:00,24.69,43.18,0.0,0.0,4.8,84.7
2024-05-05 02:00:00,22.29,56.39,0.0,0.0,2.7,117.5
2024-05-05 03:00:00,22.28,54.04,0.0,0.0,7.3,313.3
2024-05-05 04:00:00,20.73,51.69,0.0,0.0,6.7,240.0
2024-05-05 05:00:00,20.11,61.1,0.0,0.0,3.3,28.0
2024-05-05 06:00:00,17.51,66.97,2.62,-0.0,4.5,84.9
2024-05-05 07:00:00,16.24,68.86,0.0,-184.19,3.2,111.1
2024-05-05 08:00:00,16.15,71.92,0.0,-355.83,3.2,275.9
2024-05-05 09:00:00,16.68,68.29,0.0,-503.22,5.7,99.8
2024-05-05 10:00:00,17.72,65.13,0.0,-616.31,7.9,95.1
2024-05-05 11:00:00,18.82,63.51,0.0,-687.41,4.1,87.5
2024-05-05 12:00:00,19.47,70.12,0.0,-711.66,5.7,187.4
2024-05-05 13:00:00,21.36,57.5,0.0,-687.41,8.7,270.6
2024-05-05 14:00:00,22.44,56.35,0.0,-616.31,10.6,155.1
2024-05-05 15:00:00,22.93,48.41,0.0,-503.22,5.9,200.2
2024-05-05 16:00:00,24.35,49.38,1.14,-355.83,7.4,328.1
2024-05-05 17:00:00,24.92,53.08,0.0,-184.19,5.9,326.1
2024-05-05 18:00:00,26.63,50.12,0.0,-0.0,2.8,66.8
2024-05-05 19:00:00,26.22,37.27,0.0,0.0,2.4,246.1
2024-05-05 20:00:00,25.74,53.68,0.4,0.0,7.9,34.3
2024-05-05 21:00:00,27.46,52.53,0.0,0.0,8.2,171.2
2024-05-05 22:00:00,25.0,48.49,0.0,0.0,1.6,225.7
2024-05-05 23:00:00,26.46,45.44,0.0,0.0,10.2,165.1
2024-05-06 00:00:00,24.48,50.83,1.37,0.0,4.9,19.7
2024-05-06 01:00:00,22.69,58.42,0.0,0.0,1.5,122.0
2024-05-06 02:00:00,21.57,59.01,0.0,0.0,2.7,147.0
2024-05-06 03:00:00,20.54,58.72,0.0,0.0,3.6,204.1
2024-05-06 04:00:00,18.45,68.22,5.52,0.0,8.2,128.5
2024-05-06 05:00:00,18.38,59.76,0.0,0.0,1.9,35.7
2024-05-06 06:00:00,18.67,70.72,0.0,-0.0,11.2,80.9
2024-05-06 07:00:00,18.27,54.74,0.0,-181.03,5.6,284.3
2024-05-06 08:00:00,17.66,67.9,0.0,-349.73,5.0,282.5
2024-05-06 09:00:00,16.18,64.97,0.0,-494.59,2.8,148.6
2024-05-06 10:00:00,18.94,64.82,0.0,-605.75,1.4,233.4
2024-05-06 11:00:00,20.6,57.32,0.0,-675.62,0.2,153.3
2024-05-06 12:00:00,20.64,58.22,0.0,-699.46,3.9,281.7
2024-05-06 13:00:00,20.17,58.89,0.0,-675.62,7.7,4.1
2024-05-06 14:00:00,20.92,58.71,8.71,-605.75,5.7,329.7
2024-05-06 15:00:00,23.57,45.43,0.18,-494.59,2.4,123.4
2024-05-06 16:00:00,24.93,51.4,2.94,-349.73,3.2,186.9
2024-05-06 17:00:00,25.58,51.27,0.0,-181.03,6.8,208.5
2024-05-06 18:00:00,24.68,53.83,0.0,-0.0,7.5,182.7
2024-05-06 19:00:00,25.75,35.24,0.0,0.0,2.3,57.5
2024-05-06 20:00:00,27.71,46.31,0.0,0.0,2.8,357.3
2024-05-06 21:00:00,25.27,48.39,0.0,0.0,6.2,352.4
2024-05-06 22:00:00,25.77,46.29,0.0,0.0,4.6,170.4
2024-05-06 23:00:00,25.82,42.4,0.0,0.0,3.5,259.7
2024-05-07 00:00:00,24.25,54.11,0.0,0.0,10.4,25.2
2024-05-07 01:00:00,23.48,52.72,0.0,0.0,6.7,116.3
2024-05-07 02:00:00,21.7,53.38,7.48,0.0,7.9,287.9
2024-05-07 03:00:00,20.75,56.74,0.0,0.0,8.0,307.1
2024-05-07 04:00:00,19.6,60.83,0.0,0.0,4.4,173.5
2024-05-07 05:00:00,18.41,54.33,0.0,0.0,5.2,191.6
2024-05-07 06:00:00,19.98,54.26,0.0,-0.0,2.6,149.3
2024-05-07 07:00:00,17.48,55.93,0.0,-177.82,9.9,283.8
2024-05-07 08:00:00,15.65,72.92,0.0,-343.53,4.9,325.0
2024-05-07 09:00:00,18.54,63.53,0.0,-485.82,12.2,233.8
2024-05-07 10:00:00,18.81,62.45,0.0,-595.01,5.4,175.2
2024-05-07 11:00:00,19.36,55.77,0.0,-663.64,6.6,136.6
2024-05-07 12:00:00,20.28,67.63,0.0,-687.05,6.8,133.6
2024-05-07 13:00:00,21.12,43.37,0.0,-663.64,7.0,7.6
2024-05-07 14:00:00,23.3,57.03,0.0,-595.01,7.1,100.3
2024-05-07 15:00:00,23.56,58.23,0.05,-485.82,2.0,237.3
2024-05-07 16:00:00,23.97,50.49,0.0,-343.53,2.9,173.2
2024-05-07 17:00:00,26.54,55.34,0.0,-177.82,3.5,231.1
2024-05-07 18:00:00,27.02,48.11,0.0,-0.0,7.1,196.4
2024-05-07 19:00:00,26.02,50.9,0.0,0.0,1.6,63.5
2024-05-07 20:00:00,27.56,38.9,0.0,0.0,10.6,315.5
2024-05-07 21:00:00,27.46,46.68,0.0,0.0,4.2,177.7
2024-05-07 22:00:00,25.4,42.95,0.0,0.0,5.1,264.1
2024-05-07 23:00:00,25.14,52.78,0.0,0.0,10.2,335.3
2024-05-08 00:00:00,26.85,49.97,1.9,0.0,4.4,98.4
2024-05-08 01:00:00,23.7,44.79,0.0,0.0,5.2,349.4
2024-05-08 02:00:00,22.51,53.02,0.0,0.0,4.4,103.8
2024-05-08 03:00:00,21.7,50.79,0.0,0.0,2.8,177.2
2024-05-08 04:00:00,19.05,69.33,0.0,0.0,3.3,325.9
2024-05-08 05:00:00,19.96,61.16,0.0,0.0,3.5,94.4
2024-05-08 06:00:00,19.32,59.86,0.0,-0.0,4.9,203.7
2024-05-08 07:00:00,17.03,69.88,0.0,-174.56,4.2,82.5
2024-05-08 08:00:00,15.77,71.56,0.0,-337.22,3.6,142.1
2024-05-08 09:00:00,18.21,61.86,0.0,-476.9,6.3,115.5
2024-05-08 10:00:00,17.12,63.85,0.0,-584.09,1.3,96.6
2024-05-08 11:00:00,17.45,62.98,0.0,-651.46,5.8,61.7
2024-05-08 12:00:00,20.01,48.75,0.0,-674.44,4.4,314.8
2024-05-08 13:00:00,21.18,54.71,0.0,-651.46,7.4,134.2
2024-05-08 14:00:00,24.14,52.6,0.0,-584.09,7.4,0.2
2024-05-08 15:00:00,23.84,50.31,0.0,-476.9,6.8,54.6
2024-05-08 16:00:00,26.37,46.9,0.0,-337.22,4.0,87.2
2024-05-08 17:00:00,26.58,51.56,0.0,-174.56,5.1,332.3
2024-05-08 18:00:00,26.25,48.79,0.0,-0.0,4.4,24.2
2024-05-08 19:00:00,26.63,55.59,0.0,0.0,4.1,37.6
2024-05-08 20:00:00,27.76,44.08,0.0,0.0,4.3,268.3
2024-05-08 21:00:00,27.1,38.54,0.0,0.0,10.0,346.5
2024-05-08 22:00:00,28.26,48.58,0.0,0.0,10.8,284.6
2024-05-08 23:00:00,25.94,57.93,0.0,0.0,1.5,232.9
2024-05-09 00:00:00,26.47,39.4,0.0,0.0,7.9,139.9
2024-05-09 01:00:00,23.2,57.37,0.0,0.0,2.0,79.7
2024-05-09 02:00:00,23.25,58.62,0.0,0.0,3.1,255.9
2024-05-09 03:00:00,22.46,59.42,0.0,0.0,7.9,328.2
2024-05-09 04:00:00,20.78,68.4,0.0,0.0,0.4,312.4
2024-05-09 05:00:00,19.51,63.39,0.0,0.0,4.6,7.0
2024-05-09 06:00:00,20.68,58.95,0.0,-0.0,2.8,314.3
2024-05-09 07:00:00,17.9,59.89,0.0,-171.24,4.7,173.8
2024-05-09 08:00:00,17.4,75.33,0.0,-330.82,2.9,308.8
2024-05-09 09:00:00,17.6,63.62,0.0,-467.85,5.1,161.3
2024-05-09 10:00:00,18.77,60.44,0.0,-572.99,10.8,344.6
2024-05-09 11:00:00,18.61,62.64,0.0,-639.09,2.9,276.5
2024-05-09 12:00:00,19.2,64.84,0.0,-661.63,4.3,343.4
2024-05-09 13:00:00,20.73,58.63,0.0,-639.09,5.1,359.0
2024-05-09 14:00:00,22.17,57.6,0.0,-572.99,7.0,137.7
2024-05-09 15:00:00,23.91,52.59,0.0,-467.85,11.5,252.6
2024-05-09 16:00:00,24.16,49.53,0.0,-330.82,6.5,254.7
2024-05-09 17:00:00,26.52,44.67,0.0,-171.24,13.8,34.2
2024-05-09 18:00:00,27.02,46.87,0.0,-0.0,3.3,209.5
2024-05-09 19:00:00,27.58,47.25,0.0,0.0,1.8,167.1
2024-05-09 20:00:00,27.82,43.67,0.0,0.0,4.0,43.1
2024-05-09 21:00:00,26.97,45.02,0.0,0.0,8.5,158.4
2024-05-09 22:00:00,25.84,56.04,0.0,0.0,4.2,202.2
2024-05-09 23:00:00,26.1,47.01,0.0,0.0,6.5,307.0
2024-05-10 00:00:00,25.1,58.42,0.0,0.0,5.7,16.8
2024-05-10 01:00:00,24.04,46.71,0.0,0.0,5.2,281.0
2024-05-10 02:00:00,21.02,60.17,0.0,0.0,0.1,332.2
2024-05-10 03:00:00,22.72,49.5,0.0,0.0,4.0,198.2
2024-05-10 04:00:00,18.7,61.35,0.0,0.0,9.7,336.6
2024-05-10 05:00:00,17.43,68.53,0.0,0.0,5.6,242.1
2024-05-10 06:00:00,18.45,61.25,0.0,-0.0,3.3,5.9
2024-05-10 07:00:00,16.79,63.17,0.0,-167.88,7.4,218.4
2024-05-10 08:00:00,17.35,66.04,0.0,-324.31,4.8,183.3
2024-05-10 09:00:00,17.64,67.82,0.0,-458.65,8.9,245.4
2024-05-10 10:00:00,17.33,66.68,0.0,-561.73,6.4,4.1
2024-05-10 11:00:00,17.78,63.24,0.0,-626.53,2.7,306.1
2024-05-10 12:00:00,20.97,61.41,0.0,-648.63,5.5,149.4
2024-05-10 13:00:00,22.96,53.61,0.0,-626.53,1.1,105.2
2024-05-10 14:00:00,23.06,60.44,0.0,-561.73,2.8,144.4
2024-05-10 15:00:00,23.97,50.66,0.0,-458.65,4.0,296.9
2024-05-10 16:00:00,25.65,52.3,4.03,-324.31,8.4,146.1
2024-05-10 17:00:00,23.89,49.99,7.6,-167.88,6.5,170.5
2024-05-10 18:00:00,27.01,47.38,0.0,-0.0,4.2,149.8
2024-05-10 19:00:00,27.33,44.62,2.97,0.0,2.2,174.9
2024-05-10 20:00:00,27.56,43.78,0.0,0.0,3.0,217.0
2024-05-10 21:00:00,28.56,40.47,0.0,0.0,8.4,306.6
2024-05-10 22:00:00,26.35,56.14,0.0,0.0,3.3,23.1
2024-05-10 23:00:00,25.95,52.46,0.0,0.0,3.2,13.0
2024-05-11 00:00:00,24.45,54.59,0.0,0.0,0.5,265.1
2024-05-11 01:00:00,23.86,46.38,0.17,0.0,6.2,277.9
2024-05-11 02:00:00,23.68,52.33,0.0,0.0,6.4,27.0
2024-05-11 03:00:00,18.78,64.65,0.0,0.0,3.7,245.0
2024-05-11 04:00:00,21.91,50.75,0.0,0.0,9.2,244.8
2024-05-11 05:00:00,18.95,65.62,0.0,0.0,11.5,27.7
2024-05-11 06:00:00,17.42,73.55,0.0,-0.0,2.1,51.7
2024-05-11 07:00:00,18.74,76.04,0.0,-164.46,6.9,355.9
2024-05-11 08:00:00,17.37,63.1,2.03,-317.72,6.8,204.4
2024-05-11 09:00:00,18.12,60.3,2.78,-449.32,6.9,250.7
2024-05-11 10:00:00,18.81,58.21,0.81,-550.3,9.1,243.9
2024-05-11 11:00:00,18.46,67.88,0.0,-613.78,7.4,190.0
2024-05-11 12:00:00,20.93,54.83,0.0,-635.43,5.4,218.7
2024-05-11 13:00:00,21.21,58.5,0.0,-613.78,2.1,351.2
2024-05-11 14:00:00,24.14,44.89,0.0,-550.3,6.5,134.7
2024-05-11 15:00:00,23.82,53.63,0.0,-449.32,8.6,247.1
2024-05-11 16:00:00,25.8,50.82,0.0,-317.72,4.8,107.0
2024-05-11 17:00:00,27.12,45.8,0.0,-164.46,4.7,176.6
2024-05-11 18:00:00,25.81,48.13,0.0,-0.0,2.7,90.6
2024-05-11 19:00:00,27.15,47.65,0.0,0.0,4.4,323.9
2024-05-11 20:00:00,28.26,37.91,0.0,0.0,1.9,110.7
2024-05-11 21:00:00,27.03,44.68,1.21,0.0,2.8,112.0
2024-05-11 22:00:00,29.02,41.21,0.0,0.0,1.4,249.7
2024-05-11 23:00:00,26.59,48.78,0.0,0.0,1.6,19.0
2024-05-12 00:00:00,25.75,44.94,1.03,0.0,3.0,158.9
2024-05-12 01:00:00,23.07,51.23,0.0,0.0,12.1,195.7
2024-05-12 02:00:00,22.94,50.9,0.0,0.0,4.4,284.8
2024-05-12 03:00:00,22.65,65.57,0.0,0.0,4.2,71.4
2024-05-12 04:00:00,21.29,56.04,0.0,0.0,3.7,208.2
2024-05-12 05:00:00,19.32,55.77,0.0,0.0,4.2,55.3
2024-05-12 06:00:00,17.68,71.86,0.0,-0.0,3.4,344.8
2024-05-12 07:00:00,17.89,58.77,0.0,-161.0,11.7,187.4
2024-05-12 08:00:00,16.84,70.7,0.0,-311.02,3.3,105.7
2024-05-12 09:00:00,19.14,54.37,0.0,-439.85,3.4,278.0
2024-05-12 10:00:00,17.8,75.32,0.0,-538.71,4.6,119.0
2024-05-12 11:00:00,20.34,57.59,0.0,-600.85,4.9,234.7
2024-05-12 12:00:00,20.7,64.48,0.0,-622.05,9.6,131.0
2024-05-12 13:00:00,21.7,54.99,0.0,-600.85,0.7,220.5
2024-05-12 14:00:00,24.06,58.0,0.0,-538.71,6.4,165.9
2024-05-12 15:00:00,23.7,43.45,0.0,-439.85,7.5,5.2
2024-05-12 16:00:00,26.41,48.93,0.0,-311.02,9.2,295.7
2024-05-12 17:00:00,26.87,48.88,0.0,-161.0,1.4,19.1
2024-05-12 18:00:00,27.65,48.74,0.25,-0.0,2.0,195.9
2024-05-12 19:00:00,27.85,46.66,0.0,0.0,10.1,214.8
2024-05-12 20:00:00,27.98,45.08,0.0,0.0,11.1,74.4
2024-05-12 21:00:00,26.3,46.61,0.0,0.0,5.1,109.4
2024-05-12 22:00:00,28.7,47.03,0.0,0.0,4.2,321.3
2024-05-12 23:00:00,26.12,42.97,0.0,0.0,4.3,57.0
2024-05-13 00:00:00,26.02,45.99,0.0,0.0,5.4,225.4
2024-05-13 01:00:00,23.3,51.44,0.59,0.0,1.7,220.1
2024-05-13 02:00:00,22.28,60.56,0.0,0.0,7.7,82.6
2024-05-13 03:00:00,21.61,54.49,0.0,0.0,2.4,160.3
2024-05-13 04:00:00,21.75,55.3,0.0,0.0,5.2,233.4
2024-05-13 05:00:00,19.21,69.03,0.0,0.0,11.7,85.4
2024-05-13 06:00:00,19.04,54.38,0.0,-0.0,4.0,175.6
2024-05-13 07:00:00,18.1,68.22,0.0,-157.49,6.7,15.9
2024-05-13 08:00:00,17.08,61.38,0.01,-304.24,4.8,1.6
2024-05-13 09:00:00,17.26,66.85,0.0,-430.26,5.6,228.6
2024-05-13 10:00:00,18.69,71.68,4.81,-526.96,5.9,268.6
2024-05-13 11:00:00,19.78,65.11,0.0,-587.74,4.4,156.7
2024-05-13 12:00:00,19.04,64.98,0.0,-608.48,14.1,13.3
2024-05-13 13:00:00,20.15,56.62,0.0,-587.74,11.5,61.7
2024-05-13 14:00:00,22.25,56.56,0.0,-526.96,3.3,89.4
2024-05-13 15:00:00,25.06,49.1,0.0,-430.26,6.7,230.4
2024-05-13 16:00:00,26.07,44.58,0.0,-304.24,2.0,185.4
2024-05-13 17:00:00,26.85,39.04,1.43,-157.49,2.9,50.9
2024-05-13 18:00:00,27.82,46.69,0.0,-0.0,9.0,116.5
2024-05-13 19:00:00,26.75,41.34,0.0,0.0,10.2,135.5
2024-05-13 20:00:00,27.25,42.88,0.0,0.0,4.1,127.8
2024-05-13 21:00:00,28.62,43.11,0.0,0.0,0.9,95.8
2024-05-13 22:00:00,28.42,43.92,0.0,0.0,12.9,175.3
2024-05-13 23:00:00,26.48,53.61,0.0,0.0,8.9,5.0
2024-05-14 00:00:00,24.67,60.95,0.0,0.0,1.4,135.0
2024-05-14 01:00:00,24.36,51.72,0.0,0.0,4.7,174.6
2024-05-14 02:00:00,23.3,57.79,0.0,0.0,5.8,174.9
2024-05-14 03:00:00,21.68,49.66,0.0,0.0,5.1,231.7
2024-05-14 04:00:00,19.36,52.31,0.0,0.0,0.4,93.3
2024-05-14 05:00:00,20.52,53.33,0.0,0.0,3.6,108.1
2024-05-14 06:00:00,18.85,62.32,0.0,-0.0,4.7,40.3
2024-05-14 07:00:00,18.69,58.72,0.0,-153.93,7.3,119.2
2024-05-14 08:00:00,18.27,67.04,0.0,-297.36,3.6,302.3
2024-05-14 09:00:00,16.22,58.56,0.0,-420.54,3.0,355.0
2024-05-14 10:00:00,19.83,57.82,0.0,-515.05,3.9,289.1
2024-05-14 11:00:00,19.82,57.95,0.0,-574.46,7.0,244.8
2024-05-14 12:00:00,19.65,59.55,0.24,-594.73,1.6,70.7
2024-05-14 13:00:00,22.8,55.87,0.0,-574.46,8.4,131.1
2024-05-14 14:00:00,21.97,50.86,0.0,-515.05,5.1,136.1
2024-05-14 15:00:00,24.66,54.5,0.0,-420.54,9.6,202.7
2024-05-14 16:00:00,24.92,54.22,0.0,-297.36,1.0,305.6
2024-05-14 17:00:00,27.4,45.92,4.58,-153.93,7.3,107.5
2024-05-14 18:00:00,28.91,32.17,0.0,-0.0,3.0,12.5
2024-05-14 19:00:00,27.48,37.39,0.0,0.0,4.9,297.1
2024-05-14 20:00:00,27.91,40.73,0.0,0.0,0.7,357.9
2024-05-14 21:00:00,27.41,50.81,0.0,0.0,2.3,324.0
2024-05-14 22:00:00,26.77,40.05,2.44,0.0,2.4,108.1
2024-05-14 23:00:00,26.09,46.14,0.0,0.0,7.9,29.0
2024-05-15 00:00:00,27.13,46.15,0.59,0.0,5.2,27.0
2024-05-15 01:00:00,24.4,44.81,0.0,0.0,2.2,120.7
2024-05-15 02:00:00,25.49,59.16,0.0,0.0,1.3,195.2
2024-05-15 03:00:00,22.49,56.66,0.0,0.0,12.4,345.7
2024-05-15 04:00:00,20.08,61.43,0.0,0.0,9.9,242.3
2024-05-15 05:00:00,20.67,71.23,0.0,0.0,6.1,209.4
2024-05-15 06:00:00,19.02,67.2,0.0,-0.0,5.4,43.1
2024-05-15 07:00:00,19.13,63.02,0.0,-150.32,4.0,38.6
2024-05-15 08:00:00,18.75,71.32,0.0,-290.4,5.8,351.9
2024-05-15 09:00:00,17.13,58.52,0.0,-410.69,3.1,126.1
2024-05-15 10:00:00,17.89,60.56,2.03,-502.99,7.4,148.5
2024-05-15 11:00:00,20.37,55.74,0.0,-561.01,4.0,176.3
2024-05-15 12:00:00,20.96,61.44,0.0,-580.8,11.8,179.6
2024-05-15 13:00:00,21.35,58.43,0.0,-561.01,9.5,25.7
2024-05-15 14:00:00,24.43,48.96,0.0,-502.99,6.4,85.6
2024-05-15 15:00:00,25.8,45.46,0.0,-410.69,6.0,117.0
2024-05-15 16:00:00,26.74,44.93,0.0,-290.4,7.3,5.3
2024-05-15 17:00:00,24.72,45.36,8.68,-150.32,5.4,212.2
2024-05-15 18:00:00,29.0,44.26,0.0,-0.0,3.4,170.3
2024-05-15 19:00:00,27.41,39.29,0.0,0.0,15.9,76.4
2024-05-15 20:00:00,26.92,45.47,0.0,0.0,3.5,290.0
2024-05-15 21:00:00,28.33,45.82,0.0,0.0,5.8,135.8
2024-05-15 22:00:00,27.77,41.36,1.39,0.0,4.0,324.8
2024-05-15 23:00:00,25.69,44.98,0.0,0.0,7.3,128.4
2024-05-16 00:00:00,25.81,55.22,0.0,0.0,4.3,105.8
2024-05-16 01:00:00,24.76,45.42,0.0,0.0,3.7,60.1
2024-05-16 02:00:00,24.82,50.37,0.0,0.0,3.4,71.9
2024-05-16 03:00:00,20.6,56.83,0.0,0.0,2.6,327.8
2024-05-16 04:00:00,22.17,55.49,0.0,0.0,6.1,327.2
2024-05-16 05:00:00,18.51,65.82,0.0,0.0,2.9,83.0
2024-05-16 06:00:00,18.85,58.37,2.2,-0.0,7.1,233.3
2024-05-16 07:00:00,18.3,64.35,0.0,-146.67,9.9,356.1
2024-05-16 08:00:00,18.57,66.46,0.0,-283.35,8.8,133.2
2024-05-16 09:00:00,17.31,68.66,0.0,-400.72,5.2,139.6
2024-05-16 10:00:00,19.38,60.52,0.0,-490.78,4.0,139.8
2024-05-16 11:00:00,20.13,57.85,0.0,-547.39,5.9,271.9
2024-05-16 12:00:00,20.38,57.4,0.0,-566.7,4.2,51.8
2024-05-16 13:00:00,22.71,56.97,0.0,-547.39,3.9,228.2
